timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHUSDTUMCBL_bid,Bitget_ETHUSDTUMCBL_ask
2023-08-01 18:17:22,1834.86,1835.0,1836.0,1836.05,1834.91,1834.92
2023-08-01 18:17:33,1834.71,1834.87,1836.0,1836.05,1834.9,1834.91
2023-08-01 18:17:43,1835.56,1835.7,1836.5,1836.55,1835.43,1835.44
2023-08-01 18:17:54,1835.69,1835.78,1836.9,1836.95,1835.79,1835.8
2023-08-01 18:18:04,1835.7,1835.87,1836.9,1836.95,1835.79,1835.8
2023-08-01 18:18:15,1835.63,1835.79,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:26,1835.73,1835.84,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:37,1835.77,1835.93,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:48,1835.43,1835.58,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:58,1835.33,1835.47,1836.75,1836.8,1835.39,1835.4
2023-08-01 18:19:09,1835.18,1835.29,1836.75,1836.8,1835.38,1835.39
2023-08-01 18:19:20,1835.01,1835.17,1836.75,1836.8,1835.25,1835.26
2023-08-01 18:19:31,1834.83,1834.97,1836.15,1836.2,1835.08,1835.09
2023-08-01 18:19:43,1834.55,1834.65,1835.7,1835.75,1834.57,1834.58
2023-08-01 18:19:54,1834.42,1834.56,1835.7,1835.75,1834.56,1834.57
2023-08-01 18:20:05,1835.27,1835.38,1836.15,1836.2,1835.23,1835.24
2023-08-01 18:20:16,1835.32,1835.47,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:26,1835.06,1835.18,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:37,1835.22,1835.36,1836.55,1836.6,1835.29,1835.3
2023-08-01 18:20:48,1835.21,1835.33,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:59,1834.93,1835.09,1836.4,1836.45,1835.18,1835.19
2023-08-01 18:21:10,1835.01,1835.11,1836.4,1836.45,1835.17,1835.18
2023-08-01 18:21:21,1835.18,1835.31,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:21:32,1835.09,1835.29,1836.4,1836.45,1835.1,1835.11
2023-08-01 18:21:43,1834.9,1835.03,1836.4,1836.45,1835.1,1835.11
2023-08-01 18:21:54,1835.01,1835.18,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:22:05,1835.09,1835.2,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:22:17,1835.66,1835.8,1836.4,1836.45,1835.62,1835.63
2023-08-01 18:22:27,1835.66,1835.79,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:22:38,1835.54,1835.66,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:22:48,1835.55,1835.7,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:23:00,1835.52,1835.63,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:23:11,1835.42,1835.58,1836.4,1836.45,1835.55,1835.56
2023-08-01 18:23:22,1835.54,1835.68,1836.4,1836.45,1835.56,1835.57
2023-08-01 18:23:32,1835.84,1835.98,1836.4,1836.45,1835.71,1835.72
2023-08-01 18:23:43,1836.1,1836.16,1837.1,1837.15,1835.99,1836.0
2023-08-01 18:23:54,1835.9,1836.06,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:05,1835.67,1835.8,1837.1,1837.15,1835.84,1835.85
2023-08-01 18:24:16,1835.88,1835.97,1837.1,1837.15,1835.94,1835.95
2023-08-01 18:24:27,1835.93,1836.04,1837.1,1837.15,1835.94,1835.95
2023-08-01 18:24:38,1835.95,1836.06,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:48,1835.9,1836.02,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:59,1836.25,1836.4,1837.55,1837.6,1836.29,1836.3
2023-08-01 18:25:10,1836.13,1836.31,1837.45,1837.5,1836.2,1836.21
2023-08-01 18:25:20,1836.01,1836.12,1837.45,1837.5,1836.29,1836.3
2023-08-01 18:25:31,1836.03,1836.17,1837.45,1837.5,1836.36,1836.37
2023-08-01 18:25:42,1835.8,1835.95,1837.2,1837.25,1835.92,1835.93
2023-08-01 18:25:53,1835.42,1835.54,1837.1,1837.15,1835.85,1835.86
2023-08-01 18:26:04,1835.26,1835.42,1837.0,1837.05,1835.68,1835.69
2023-08-01 18:26:16,1835.07,1835.19,1837.0,1837.05,1835.58,1835.59
2023-08-01 18:26:26,1834.8,1834.95,1836.35,1836.4,1835.12,1835.13
2023-08-01 18:26:38,1834.71,1834.85,1836.2,1836.25,1835.05,1835.06
2023-08-01 18:26:48,1834.46,1834.59,1836.2,1836.25,1834.94,1834.95
2023-08-01 18:26:59,1834.2,1834.31,1835.95,1836.0,1834.59,1834.61
2023-08-01 18:27:10,1834.23,1834.37,1835.95,1836.0,1834.59,1834.6
2023-08-01 18:27:21,1834.44,1834.58,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:27:32,1834.44,1834.59,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:27:43,1834.43,1834.58,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:27:54,1834.37,1834.5,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:28:05,1834.64,1834.77,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:28:16,1834.39,1834.51,1835.95,1836.0,1834.67,1834.68
2023-08-01 18:28:26,1834.44,1834.56,1835.95,1836.0,1834.66,1834.67
2023-08-01 18:28:38,1834.41,1834.48,1835.95,1836.0,1834.59,1834.6
2023-08-01 18:28:48,1834.47,1834.59,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:28:59,1834.63,1834.76,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:29:10,1834.6,1834.7,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:21,1834.6,1834.71,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:32,1834.73,1834.78,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:43,1834.77,1834.91,1835.95,1836.0,1834.72,1834.73
2023-08-01 18:29:54,1834.82,1834.97,1835.95,1836.0,1834.84,1834.85
2023-08-01 18:30:06,1835.02,1835.14,1836.1,1836.15,1834.99,1835.0
2023-08-01 18:30:17,1834.36,1834.53,1835.95,1836.0,1834.69,1834.7
2023-08-01 18:30:27,1834.77,1834.89,1835.95,1836.0,1834.76,1834.77
2023-08-01 18:30:38,1834.45,1834.62,1835.95,1836.0,1834.76,1834.77
2023-08-01 18:30:49,1834.29,1834.42,1835.95,1836.0,1834.73,1834.74
2023-08-01 18:31:00,1834.36,1834.45,1835.75,1835.8,1834.45,1834.46
2023-08-01 18:31:11,1834.04,1834.11,1835.5,1835.55,1834.28,1834.29
2023-08-01 18:31:22,1834.1,1834.2,1835.5,1835.55,1834.25,1834.26
2023-08-01 18:31:32,1833.82,1833.94,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:31:44,1834.37,1834.49,1835.55,1835.6,1834.22,1834.23
2023-08-01 18:31:55,1834.51,1834.61,1835.55,1835.6,1834.28,1834.3
2023-08-01 18:32:05,1834.07,1834.18,1835.2,1835.25,1834.17,1834.18
2023-08-01 18:32:16,1833.93,1834.04,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:26,1833.92,1834.03,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:37,1833.94,1834.1,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:48,1833.8,1833.97,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:32:59,1833.94,1834.07,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:10,1833.9,1834.05,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:21,1833.61,1833.69,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:32,1833.72,1833.82,1835.2,1835.25,1833.85,1833.86
2023-08-01 18:33:43,1833.61,1833.66,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:33:54,1833.8,1833.91,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:34:05,1833.9,1833.99,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:34:16,1833.8,1833.94,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:34:27,1834.09,1834.22,1835.2,1835.25,1833.84,1833.85
2023-08-01 18:34:38,1833.57,1833.65,1834.9,1834.95,1833.58,1833.59
2023-08-01 18:34:49,1833.8,1833.99,1834.9,1834.95,1833.58,1833.59
2023-08-01 18:35:00,1834.23,1834.33,1835.25,1835.3,1833.97,1833.98
2023-08-01 18:35:11,1834.23,1834.31,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:35:22,1834.24,1834.36,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:35:33,1834.22,1834.37,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:35:44,1834.07,1834.19,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:35:55,1834.27,1834.39,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:36:06,1834.26,1834.37,1835.25,1835.3,1833.98,1833.99
2023-08-01 18:36:17,1834.7,1834.77,1835.85,1835.9,1834.49,1834.5
2023-08-01 18:36:28,1834.71,1834.86,1835.85,1835.9,1834.49,1834.5
2023-08-01 18:36:39,1834.61,1834.78,1835.85,1835.9,1834.49,1834.5
2023-08-01 18:36:50,1834.61,1834.72,1835.85,1835.9,1834.49,1834.5
2023-08-01 18:37:02,1834.24,1834.36,1835.85,1835.9,1834.38,1834.39
2023-08-01 18:37:12,1834.82,1834.94,1835.95,1836.0,1834.74,1834.75
2023-08-01 18:37:23,1834.79,1834.88,1835.95,1836.0,1834.74,1834.75
2023-08-01 18:37:34,1834.65,1834.8,1835.95,1836.0,1834.74,1834.75
2023-08-01 18:37:45,1835.0,1835.12,1836.1,1836.15,1835.18,1835.19
2023-08-01 18:37:56,1834.94,1835.01,1836.1,1836.15,1835.11,1835.12
2023-08-01 18:38:06,1834.76,1834.88,1836.1,1836.15,1834.98,1834.99
2023-08-01 18:38:17,1834.72,1834.83,1836.1,1836.15,1834.98,1834.99
2023-08-01 18:38:29,1834.81,1834.87,1836.1,1836.15,1834.98,1834.99
2023-08-01 18:38:40,1834.45,1834.54,1836.1,1836.15,1834.77,1834.78
2023-08-01 18:38:51,1834.43,1834.53,1836.1,1836.15,1834.66,1834.67
2023-08-01 18:39:01,1834.44,1834.55,1836.1,1836.15,1834.66,1834.67
2023-08-01 18:39:12,1834.84,1834.93,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:39:23,1834.81,1834.9,1836.1,1836.15,1834.88,1834.89
2023-08-01 18:39:34,1834.74,1834.89,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:39:44,1834.77,1834.95,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:39:55,1834.82,1834.99,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:40:06,1834.74,1834.88,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:40:17,1834.87,1835.0,1836.1,1836.15,1834.88,1834.89
2023-08-01 18:40:28,1834.74,1834.86,1836.1,1836.15,1834.88,1834.89
2023-08-01 18:40:38,1834.77,1834.88,1836.1,1836.15,1834.88,1834.89
2023-08-01 18:40:49,1834.62,1834.75,1836.1,1836.15,1834.87,1834.88
2023-08-01 18:41:00,1834.57,1834.73,1836.1,1836.15,1834.75,1834.76
2023-08-01 18:41:10,1834.62,1834.77,1836.1,1836.15,1834.75,1834.76
2023-08-01 18:41:21,1834.22,1834.34,1835.6,1835.65,1834.39,1834.4
2023-08-01 18:41:31,1834.08,1834.18,1835.6,1835.65,1834.14,1834.15
2023-08-01 18:41:42,1834.09,1834.21,1835.6,1835.65,1834.1,1834.11
2023-08-01 18:41:53,1834.23,1834.32,1835.6,1835.65,1834.09,1834.1
2023-08-01 18:42:03,1834.53,1834.63,1835.6,1835.65,1834.42,1834.43
2023-08-01 18:42:14,1834.47,1834.62,1835.6,1835.65,1834.41,1834.42
2023-08-01 18:42:25,1834.51,1834.63,1835.6,1835.65,1834.41,1834.42
2023-08-01 18:42:35,1834.65,1834.79,1835.6,1835.65,1834.41,1834.42
2023-08-01 18:42:47,1834.27,1834.46,1835.6,1835.65,1834.25,1834.26
2023-08-01 18:42:59,1834.25,1834.39,1835.6,1835.65,1834.1,1834.12
2023-08-01 18:43:09,1833.92,1834.14,1835.15,1835.2,1834.03,1834.05
2023-08-01 18:43:20,1834.0,1834.12,1835.15,1835.2,1834.01,1834.02
2023-08-01 18:43:31,1834.13,1834.25,1835.15,1835.2,1834.02,1834.03
2023-08-01 18:43:42,1834.11,1834.26,1835.15,1835.2,1834.02,1834.03
2023-08-01 18:43:52,1834.17,1834.26,1835.35,1835.4,1834.27,1834.28
2023-08-01 18:44:03,1834.28,1834.37,1835.35,1835.4,1834.14,1834.15
2023-08-01 18:44:14,1834.4,1834.48,1835.35,1835.4,1834.16,1834.18
2023-08-01 18:44:24,1834.3,1834.4,1835.35,1835.4,1834.24,1834.25
2023-08-01 18:44:36,1834.83,1834.91,1836.05,1836.1,1834.88,1834.89
2023-08-01 18:44:46,1835.11,1835.19,1836.2,1836.25,1834.99,1835.0
2023-08-01 18:44:57,1835.07,1835.18,1836.2,1836.25,1834.99,1835.0
2023-08-01 18:45:07,1835.05,1835.11,1836.2,1836.25,1834.99,1835.0
2023-08-01 18:45:18,1834.86,1834.96,1836.35,1836.4,1834.99,1835.0
2023-08-01 18:45:29,1834.76,1834.92,1836.35,1836.4,1834.86,1834.87
2023-08-01 18:45:40,1834.86,1834.91,1836.35,1836.4,1834.86,1834.87
2023-08-01 18:45:51,1834.86,1834.98,1836.35,1836.4,1834.86,1834.87
2023-08-01 18:46:02,1835.06,1835.15,1836.35,1836.4,1834.86,1834.87
2023-08-01 18:46:13,1834.97,1835.05,1836.35,1836.4,1834.98,1834.99
2023-08-01 18:46:23,1834.8,1834.9,1836.35,1836.4,1834.89,1834.9
2023-08-01 18:46:35,1834.74,1834.88,1836.35,1836.4,1834.89,1834.9
2023-08-01 18:46:46,1834.77,1834.88,1836.35,1836.4,1834.89,1834.9
2023-08-01 18:46:56,1835.08,1835.15,1836.35,1836.4,1834.9,1834.91
2023-08-01 18:47:07,1834.98,1835.02,1836.35,1836.4,1834.99,1835.0
2023-08-01 18:47:18,1834.98,1835.06,1836.35,1836.4,1834.99,1835.0
2023-08-01 18:47:29,1835.6,1835.75,1836.95,1837.0,1835.72,1835.73
2023-08-01 18:47:40,1835.47,1835.55,1836.95,1837.0,1835.72,1835.73
2023-08-01 18:47:50,1835.48,1835.57,1836.95,1837.0,1835.64,1835.65
2023-08-01 18:48:01,1835.81,1835.92,1836.95,1837.0,1835.64,1835.65
2023-08-01 18:48:11,1835.53,1835.65,1836.95,1837.0,1835.64,1835.65
2023-08-01 18:48:22,1836.19,1836.31,1836.95,1837.0,1836.1,1836.11
2023-08-01 18:48:33,1836.07,1836.15,1836.95,1837.0,1836.15,1836.16
2023-08-01 18:48:44,1836.02,1836.11,1836.95,1837.0,1836.11,1836.12
2023-08-01 18:48:56,1836.05,1836.19,1836.95,1837.0,1836.11,1836.12
2023-08-01 18:49:06,1836.06,1836.22,1836.95,1837.0,1836.11,1836.12
2023-08-01 18:49:17,1836.06,1836.15,1836.95,1837.0,1836.11,1836.12
2023-08-01 18:49:28,1836.51,1836.57,1837.35,1837.4,1836.55,1836.56
2023-08-01 18:49:40,1836.17,1836.24,1837.35,1837.4,1836.28,1836.29
2023-08-01 18:49:50,1836.31,1836.4,1837.35,1837.4,1836.29,1836.3
2023-08-01 18:50:01,1836.34,1836.45,1837.35,1837.4,1836.43,1836.44
2023-08-01 18:50:12,1836.24,1836.39,1837.35,1837.4,1836.43,1836.44
2023-08-01 18:50:23,1835.97,1836.07,1837.35,1837.4,1836.08,1836.09
2023-08-01 18:50:34,1835.99,1836.08,1837.35,1837.4,1836.08,1836.09
2023-08-01 18:50:45,1835.97,1836.1,1837.35,1837.4,1836.08,1836.09
2023-08-01 18:50:56,1835.97,1836.14,1837.35,1837.4,1836.08,1836.09
2023-08-01 18:51:08,1836.1,1836.14,1837.35,1837.4,1836.01,1836.02
2023-08-01 18:51:18,1836.25,1836.34,1837.35,1837.4,1836.33,1836.34
2023-08-01 18:51:29,1836.12,1836.27,1837.35,1837.4,1836.33,1836.34
2023-08-01 18:51:39,1836.09,1836.16,1837.35,1837.4,1836.33,1836.34
2023-08-01 18:51:50,1835.85,1835.96,1837.35,1837.4,1836.07,1836.08
2023-08-01 18:52:01,1835.93,1836.08,1837.35,1837.4,1836.07,1836.08
2023-08-01 18:52:11,1835.84,1835.99,1837.35,1837.4,1836.07,1836.08
2023-08-01 18:52:22,1836.4,1836.43,1837.35,1837.4,1836.67,1836.68
2023-08-01 18:52:33,1836.4,1836.45,1837.35,1837.4,1836.67,1836.68
2023-08-01 18:52:44,1836.41,1836.51,1837.35,1837.4,1836.67,1836.68
2023-08-01 18:52:55,1836.26,1836.39,1837.35,1837.4,1836.66,1836.67
2023-08-01 18:53:06,1835.79,1835.94,1837.35,1837.4,1836.06,1836.07
2023-08-01 18:53:16,1835.74,1835.87,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:53:27,1835.72,1835.79,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:53:38,1835.78,1835.92,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:53:48,1835.79,1835.86,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:53:59,1835.84,1835.92,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:54:09,1835.6,1835.74,1837.35,1837.4,1835.83,1835.84
2023-08-01 18:54:21,1835.76,1835.85,1837.35,1837.4,1835.84,1835.85
2023-08-01 18:54:32,1835.62,1835.76,1837.35,1837.4,1835.83,1835.84
2023-08-01 18:54:42,1835.63,1835.75,1837.35,1837.4,1835.84,1835.85
2023-08-01 18:54:54,1835.71,1835.84,1837.35,1837.4,1835.84,1835.85
2023-08-01 18:55:04,1835.67,1835.85,1837.35,1837.4,1835.84,1835.85
2023-08-01 18:55:16,1835.27,1835.37,1836.7,1836.75,1835.63,1835.64
2023-08-01 18:55:27,1835.09,1835.22,1836.7,1836.75,1835.44,1835.45
2023-08-01 18:55:38,1834.89,1835.04,1836.7,1836.75,1835.4,1835.41
2023-08-01 18:55:49,1834.92,1835.07,1836.7,1836.75,1835.26,1835.27
2023-08-01 18:55:59,1834.81,1834.87,1836.5,1836.55,1835.22,1835.23
2023-08-01 18:56:11,1835.13,1835.23,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:56:22,1835.07,1835.23,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:56:33,1834.89,1835.05,1836.5,1836.55,1835.25,1835.26
2023-08-01 18:56:45,1834.95,1835.05,1836.5,1836.55,1835.25,1835.26
2023-08-01 18:56:56,1835.12,1835.19,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:57:07,1835.01,1835.1,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:57:18,1835.06,1835.19,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:57:29,1835.02,1835.11,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:57:39,1835.05,1835.17,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:57:50,1835.06,1835.18,1836.5,1836.55,1835.26,1835.27
2023-08-01 18:58:01,1835.8,1835.94,1837.35,1837.4,1836.05,1836.06
2023-08-01 18:58:11,1835.91,1836.08,1837.35,1837.4,1836.19,1836.2
2023-08-01 18:58:22,1836.16,1836.32,1837.35,1837.4,1836.35,1836.36
2023-08-01 18:58:33,1835.99,1836.09,1837.65,1837.7,1836.35,1836.36
2023-08-01 18:58:44,1836.03,1836.11,1837.65,1837.7,1836.22,1836.23
2023-08-01 18:58:55,1836.16,1836.21,1837.65,1837.7,1836.22,1836.23
2023-08-01 18:59:05,1836.11,1836.13,1837.45,1837.5,1836.23,1836.24
2023-08-01 18:59:16,1836.03,1836.05,1837.45,1837.5,1836.23,1836.24
2023-08-01 18:59:26,1835.88,1835.98,1837.45,1837.5,1836.04,1836.05
2023-08-01 18:59:37,1835.87,1835.97,1837.45,1837.5,1836.04,1836.05
2023-08-01 18:59:48,1835.9,1835.98,1837.45,1837.5,1836.04,1836.05
2023-08-01 19:00:00,1835.94,1836.08,1837.45,1837.5,1836.05,1836.06
2023-08-01 19:00:10,1836.7,1836.88,1837.65,1837.7,1836.69,1836.7
2023-08-01 19:00:21,1837.06,1837.21,1838.05,1838.1,1837.22,1837.23
2023-08-01 19:00:32,1837.19,1837.44,1838.4,1838.45,1837.72,1837.74
2023-08-01 19:00:43,1836.76,1836.82,1838.35,1838.4,1837.08,1837.09
2023-08-01 19:00:54,1836.79,1836.93,1838.05,1838.1,1837.0,1837.01
2023-08-01 19:01:04,1836.68,1836.77,1838.05,1838.1,1836.99,1837.01
2023-08-01 19:01:16,1836.96,1837.06,1838.05,1838.1,1837.0,1837.01
2023-08-01 19:01:26,1836.62,1836.74,1838.25,1838.3,1837.0,1837.01
2023-08-01 19:01:37,1837.34,1837.49,1838.4,1838.45,1837.55,1837.57
2023-08-01 19:01:48,1838.09,1838.17,1839.15,1839.2,1838.25,1838.26
2023-08-01 19:01:58,1837.9,1838.17,1839.15,1839.2,1838.35,1838.36
2023-08-01 19:02:09,1837.94,1838.05,1839.3,1839.35,1838.25,1838.26
2023-08-01 19:02:20,1837.86,1837.93,1839.3,1839.35,1838.24,1838.25
2023-08-01 19:02:30,1837.45,1837.56,1838.9,1838.95,1837.79,1837.8
2023-08-01 19:02:41,1837.43,1837.55,1838.7,1838.75,1837.62,1837.63
2023-08-01 19:02:52,1837.42,1837.53,1838.7,1838.75,1837.68,1837.69
2023-08-01 19:03:02,1837.35,1837.5,1838.55,1838.6,1837.6,1837.61
2023-08-01 19:03:13,1837.44,1837.62,1838.55,1838.6,1837.78,1837.79
2023-08-01 19:03:23,1837.42,1837.56,1838.55,1838.6,1837.74,1837.75
2023-08-01 19:03:34,1837.33,1837.49,1838.55,1838.6,1837.74,1837.75
2023-08-01 19:03:45,1837.31,1837.42,1838.55,1838.6,1837.74,1837.75
2023-08-01 19:03:55,1837.29,1837.42,1838.55,1838.6,1837.53,1837.54
2023-08-01 19:04:07,1836.94,1837.03,1838.55,1838.6,1837.33,1837.34
2023-08-01 19:04:17,1837.06,1837.24,1838.55,1838.6,1837.44,1837.45
2023-08-01 19:04:28,1837.21,1837.34,1838.55,1838.6,1837.45,1837.46
2023-08-01 19:04:39,1837.03,1837.12,1838.55,1838.6,1837.36,1837.37
2023-08-01 19:04:50,1837.32,1837.42,1838.55,1838.6,1837.67,1837.68
2023-08-01 19:05:01,1837.28,1837.45,1838.55,1838.6,1837.66,1837.67
2023-08-01 19:05:12,1837.4,1837.58,1838.55,1838.6,1837.66,1837.67
2023-08-01 19:05:23,1837.41,1837.56,1838.55,1838.6,1837.66,1837.68
2023-08-01 19:05:34,1837.24,1837.38,1838.75,1838.8,1837.41,1837.42
2023-08-01 19:05:45,1837.42,1837.53,1838.75,1838.8,1837.55,1837.56
2023-08-01 19:05:55,1837.43,1837.58,1838.75,1838.8,1837.56,1837.57
2023-08-01 19:06:07,1838.11,1838.25,1839.0,1839.05,1838.23,1838.24
2023-08-01 19:06:18,1838.23,1838.35,1839.3,1839.35,1838.33,1838.35
2023-08-01 19:06:29,1838.25,1838.34,1839.3,1839.35,1838.34,1838.35
2023-08-01 19:06:41,1838.16,1838.31,1839.3,1839.35,1838.43,1838.44
2023-08-01 19:06:51,1838.17,1838.32,1839.3,1839.35,1838.25,1838.26
2023-08-01 19:07:03,1838.56,1838.79,1839.45,1839.5,1838.86,1838.87
2023-08-01 19:07:14,1838.6,1838.71,1839.45,1839.5,1838.75,1838.76
2023-08-01 19:07:25,1838.72,1838.94,1839.45,1839.5,1838.75,1838.76
2023-08-01 19:07:36,1838.54,1838.72,1839.55,1839.6,1838.75,1838.76
2023-08-01 19:07:46,1838.45,1838.57,1839.55,1839.6,1838.52,1838.53
2023-08-01 19:07:57,1838.31,1838.4,1839.55,1839.6,1838.51,1838.52
2023-08-01 19:08:09,1838.43,1838.52,1839.55,1839.6,1838.51,1838.52
2023-08-01 19:08:20,1838.65,1838.75,1839.55,1839.6,1838.61,1838.62
2023-08-01 19:08:30,1839.12,1839.28,1840.35,1840.4,1839.3,1839.31
2023-08-01 19:08:42,1839.04,1839.16,1840.35,1840.4,1839.29,1839.3
